Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2023,Knitting Engineer,"circular knitting, gauge control, yarn selection, stitch density, machine programming",13.35,688,"yarn selection, machine programming, circular knitting, gauge control",4,Mid
2017,Dyeing Technologist,"fastness testing, recipe formulation, dyeing chemistry, exhaust dyeing",18.96,1005,"recipe formulation, fastness testing, exhaust dyeing, dyeing chemistry, wet processing",5,Fresher
2021,Knitting Engineer,"circular knitting, gauge control, stitch density, yarn selection",9.63,454,"gauge control, yarn selection, machine programming",3,Fresher
2021,Textile Technologist,"knitting, spinning, yarn manufacturing, fiber science, weaving",20.09,460,"weaving, fiber science, spinning, yarn manufacturing, knitting",5,Mid
2025,Fabric Development Specialist,"gsm analysis, fabric testing, color matching",4.16,954,"fabric testing, gsm analysis, color matching",3,Mid
2017,Fabric Development Specialist,"color matching, hand feel evaluation, fabric testing, gsm analysis",6.64,581,"fabric testing, hand feel evaluation, color matching, gsm analysis",4,Mid
2019,Supply Chain Textile,"logistics, vendor management, import export, inventory management",14.05,709,"vendor management, inventory management, logistics, import export",4,Fresher
2021,Textile Technologist,"weaving, knitting, spinning, yarn manufacturing, fiber science",10.01,678,"knitting, spinning, fiber science, yarn manufacturing",4,Senior
2016,Supply Chain Textile,"incoterms, logistics, import export",14.92,906,"incoterms, import export, logistics",3,Senior
2021,Textile Technologist,"weaving, knitting, fiber science",12.07,1033,"weaving, fiber science, knitting, yarn manufacturing",4,Senior
2017,Dyeing Technologist,"fastness testing, wet processing, recipe formulation, exhaust dyeing",13.47,420,"wet processing, recipe formulation, fastness testing",3,Fresher
2020,Knitting Engineer,"gauge control, circular knitting, machine programming, stitch density",21.68,731,"machine programming, gauge control, circular knitting",3,Senior
2023,Merchandiser,"excel, buyer coordination, sampling timeline, order tracking, costing",12.79,889,"sampling timeline, excel, costing, buyer coordination",4,Mid
2017,Quality Control Textile,"iso textile standards, shrinkage testing, spectrophotometer, defect grading",7.86,649,"spectrophotometer, iso textile standards, defect grading, shrinkage testing",4,Senior
2017,Textile Technologist,"knitting, fiber science, weaving, yarn manufacturing",16.7,855,"fiber science, knitting, yarn manufacturing",3,Fresher
2024,Knitting Engineer,"machine programming, gauge control, circular knitting, yarn selection",13.81,417,"circular knitting, gauge control, machine programming, yarn selection",4,Fresher
2017,Merchandiser,"buyer coordination, costing, order tracking",18.9,1092,"costing, order tracking, buyer coordination",3,Mid
2024,Fashion Production Manager,"production planning, industrial engineering, line balancing, sap pp",5.58,1077,"line balancing, production planning, sap pp, industrial engineering",4,Senior
2020,Knitting Engineer,"machine programming, gauge control, stitch density, circular knitting, yarn selection",8.4,799,"gauge control, machine programming, circular knitting",3,Senior
2023,Textile Technologist,"weaving, spinning, fiber science, yarn manufacturing",15.56,600,"fiber science, weaving, spinning, yarn manufacturing",4,Fresher
2022,Textile Technologist,"knitting, spinning, fiber science",11.7,590,"knitting, fiber science, yarn manufacturing",3,Mid
2022,Dyeing Technologist,"exhaust dyeing, wet processing, dyeing chemistry, fastness testing, recipe formulation",12.72,651,"exhaust dyeing, dyeing chemistry, fastness testing",3,Fresher
2018,Fashion Production Manager,"line balancing, production planning, cutting room",9.32,588,"cutting room, line balancing, production planning, industrial engineering",4,Mid
2015,Quality Control Textile,"spectrophotometer, aql inspection, shrinkage testing",12.81,720,"spectrophotometer, shrinkage testing, aql inspection",3,Mid
2024,Quality Control Textile,"iso textile standards, spectrophotometer, defect grading",3.56,705,"spectrophotometer, iso textile standards, defect grading",3,Fresher
2021,Merchandiser,"excel, sampling timeline, costing",17.88,825,"excel, sampling timeline, costing",3,Senior
2021,Fashion Production Manager,"industrial engineering, line balancing, sap pp, cutting room, production planning",5.9,634,"line balancing, cutting room, production planning, sap pp, industrial engineering",5,Mid
2020,Dyeing Technologist,"fastness testing, recipe formulation, wet processing, exhaust dyeing",18.84,336,"wet processing, fastness testing, exhaust dyeing",3,Mid
2019,Merchandiser,"costing, sampling timeline, order tracking, excel, buyer coordination",20.59,899,"sampling timeline, buyer coordination",2,Mid
2023,Textile Technologist,"spinning, fiber science, knitting, weaving",6.26,779,"knitting, spinning, fiber science, weaving",4,Senior
2019,Fashion Production Manager,"industrial engineering, cutting room, production planning, sap pp, line balancing",17.2,1237,"production planning, industrial engineering, sap pp, cutting room, line balancing",5,Mid
2016,Fabric Development Specialist,"fabric testing, lab dip, hand feel evaluation, color matching",13.3,827,"color matching, fabric testing, hand feel evaluation, lab dip",4,Mid
2024,Textile Technologist,"fiber science, weaving, knitting, yarn manufacturing, spinning",19.09,540,"yarn manufacturing, weaving, fiber science, knitting, spinning",5,Mid
2023,Merchandiser,"sampling timeline, costing, excel, order tracking",8.98,721,"order tracking, sampling timeline, costing, excel",4,Senior
2019,Quality Control Textile,"shrinkage testing, defect grading, iso textile standards",7.64,788,"shrinkage testing, defect grading, iso textile standards",3,Senior
2015,Merchandiser,"costing, order tracking, sampling timeline",7.93,566,"costing, sampling timeline, order tracking",3,Mid
2018,Fashion Production Manager,"industrial engineering, line balancing, sap pp, cutting room",20.68,801,"line balancing, sap pp",2,Mid
2024,Supply Chain Textile,"vendor management, logistics, inventory management, import export, incoterms",3.78,569,"logistics, vendor management",2,Mid
2024,Textile Technologist,"knitting, spinning, fiber science, weaving",15.38,438,"weaving, knitting, fiber science, spinning, yarn manufacturing",5,Senior
2015,Textile Technologist,"yarn manufacturing, spinning, weaving, fiber science, knitting",16.57,967,"yarn manufacturing, spinning, knitting",3,Mid
2015,Knitting Engineer,"yarn selection, gauge control, stitch density",20.74,679,"stitch density, gauge control, yarn selection, circular knitting",4,Senior
2024,Supply Chain Textile,"incoterms, logistics, inventory management, vendor management, import export",6.46,896,"import export, inventory management, incoterms",3,Senior
2015,Supply Chain Textile,"inventory management, import export, vendor management, logistics, incoterms",17.35,291,"incoterms, vendor management",2,Fresher
2021,Textile Technologist,"weaving, knitting, yarn manufacturing",13.85,755,"weaving, knitting, yarn manufacturing, fiber science",4,Mid
2016,Textile Technologist,"weaving, yarn manufacturing, spinning, knitting, fiber science",9.12,537,"spinning, weaving",2,Senior
2015,Dyeing Technologist,"recipe formulation, exhaust dyeing, fastness testing, dyeing chemistry, wet processing",6.98,841,"recipe formulation, exhaust dyeing, fastness testing",3,Fresher
2022,Supply Chain Textile,"logistics, inventory management, incoterms",7.38,647,"incoterms, inventory management, logistics",3,Fresher
2015,Fashion Production Manager,"industrial engineering, sap pp, production planning, cutting room",13.53,834,"production planning, industrial engineering",2,Senior
2020,Textile Technologist,"knitting, fiber science, yarn manufacturing, spinning",17.51,596,"fiber science, spinning, knitting, yarn manufacturing, weaving",5,Fresher
2020,Quality Control Textile,"aql inspection, defect grading, iso textile standards, shrinkage testing",11.74,886,"aql inspection, shrinkage testing",2,Mid
2022,Textile Technologist,"spinning, fiber science, yarn manufacturing, weaving, knitting",8.52,545,"knitting, weaving, yarn manufacturing, fiber science",4,Senior
2019,Supply Chain Textile,"vendor management, logistics, incoterms",16.22,677,"logistics, vendor management, incoterms",3,Fresher
2016,Quality Control Textile,"defect grading, iso textile standards, aql inspection",5.82,715,"iso textile standards, aql inspection, defect grading",3,Fresher
2024,Merchandiser,"excel, sampling timeline, buyer coordination",19.45,428,"buyer coordination, sampling timeline, costing",3,Fresher
2025,Fashion Production Manager,"sap pp, industrial engineering, line balancing, cutting room, production planning",13.63,472,"line balancing, production planning, sap pp, cutting room",4,Senior
2021,Fashion Production Manager,"cutting room, industrial engineering, line balancing, sap pp",10.34,567,"sap pp, cutting room, industrial engineering",3,Senior
2025,Fashion Production Manager,"line balancing, sap pp, industrial engineering, production planning",8.39,572,"sap pp, industrial engineering",2,Mid
2023,Textile Technologist,"yarn manufacturing, knitting, spinning, fiber science",16.73,640,"yarn manufacturing, knitting, fiber science, spinning",4,Mid
2022,Knitting Engineer,"machine programming, circular knitting, gauge control, stitch density, yarn selection",10.12,690,"yarn selection, machine programming, stitch density",3,Mid
2017,Fashion Production Manager,"cutting room, production planning, line balancing",7.87,733,"production planning, cutting room, line balancing, industrial engineering",4,Senior
2021,Textile Technologist,"yarn manufacturing, fiber science, knitting, spinning, weaving",13.82,617,"weaving, spinning, fiber science",3,Fresher
2018,Textile Technologist,"fiber science, weaving, yarn manufacturing",18.56,807,"yarn manufacturing, fiber science",2,Mid
2018,Knitting Engineer,"circular knitting, gauge control, stitch density",20.33,412,"gauge control, circular knitting",2,Mid
2017,Dyeing Technologist,"exhaust dyeing, recipe formulation, fastness testing",13.51,120,"fastness testing, recipe formulation, exhaust dyeing",3,Fresher
2016,Merchandiser,"excel, order tracking, sampling timeline, buyer coordination",16.84,261,"excel, order tracking, sampling timeline, buyer coordination, costing",5,Mid
2016,Dyeing Technologist,"wet processing, fastness testing, dyeing chemistry, exhaust dyeing",10.44,535,"dyeing chemistry, wet processing, exhaust dyeing, fastness testing",4,Mid
2025,Fashion Production Manager,"industrial engineering, cutting room, sap pp, production planning",4.7,1298,"production planning, cutting room, industrial engineering, sap pp",4,Senior
2019,Fabric Development Specialist,"gsm analysis, fabric testing, color matching, hand feel evaluation, lab dip",5.66,778,"fabric testing, color matching, gsm analysis",3,Mid
2023,Quality Control Textile,"shrinkage testing, defect grading, spectrophotometer, iso textile standards",9.36,725,"defect grading, iso textile standards, spectrophotometer, shrinkage testing, aql inspection",5,Senior
2017,Quality Control Textile,"aql inspection, spectrophotometer, defect grading",20.03,457,"aql inspection, spectrophotometer, defect grading",3,Fresher
2020,Dyeing Technologist,"fastness testing, dyeing chemistry, wet processing, exhaust dyeing, recipe formulation",9.98,648,"fastness testing, dyeing chemistry",2,Fresher
2021,Fabric Development Specialist,"gsm analysis, color matching, fabric testing, lab dip, hand feel evaluation",16.67,766,"gsm analysis, color matching, hand feel evaluation, lab dip, fabric testing",5,Fresher
2024,Fabric Development Specialist,"hand feel evaluation, gsm analysis, color matching",7.69,983,"hand feel evaluation, color matching, gsm analysis, lab dip",4,Fresher
2020,Dyeing Technologist,"fastness testing, exhaust dyeing, recipe formulation, wet processing",8.92,1040,"recipe formulation, exhaust dyeing, wet processing, fastness testing, dyeing chemistry",5,Mid
2018,Quality Control Textile,"spectrophotometer, aql inspection, shrinkage testing, iso textile standards",7.65,671,"iso textile standards, spectrophotometer, shrinkage testing, aql inspection",4,Mid
2015,Merchandiser,"order tracking, excel, buyer coordination",5.18,938,"excel, buyer coordination, sampling timeline",3,Senior
2025,Quality Control Textile,"iso textile standards, shrinkage testing, defect grading",13.69,997,"defect grading, shrinkage testing, aql inspection",3,Fresher
2020,Dyeing Technologist,"dyeing chemistry, fastness testing, recipe formulation, wet processing, exhaust dyeing",12.4,391,"recipe formulation, dyeing chemistry, wet processing, fastness testing, exhaust dyeing",5,Fresher
2021,Fabric Development Specialist,"fabric testing, gsm analysis, hand feel evaluation, lab dip",12.19,402,"hand feel evaluation, fabric testing, gsm analysis, lab dip",4,Senior
2024,Merchandiser,"excel, buyer coordination, costing, order tracking, sampling timeline",6.35,431,"order tracking, excel",2,Mid
2016,Fabric Development Specialist,"hand feel evaluation, color matching, lab dip, gsm analysis",10.67,274,"lab dip, hand feel evaluation, gsm analysis, color matching",4,Senior
2018,Textile Technologist,"spinning, weaving, yarn manufacturing",5.41,768,"spinning, yarn manufacturing, weaving",3,Senior
2016,Merchandiser,"costing, order tracking, sampling timeline, buyer coordination, excel",16.92,639,"buyer coordination, costing",2,Fresher
2016,Knitting Engineer,"machine programming, circular knitting, gauge control",14.49,272,"gauge control, circular knitting, machine programming, yarn selection",4,Mid
2022,Supply Chain Textile,"vendor management, logistics, incoterms",7.32,728,"vendor management, incoterms, logistics",3,Mid
2015,Textile Technologist,"knitting, spinning, weaving, fiber science",17.35,794,"weaving, spinning, knitting, fiber science",4,Mid
2017,Fashion Production Manager,"cutting room, production planning, sap pp, industrial engineering",13.38,542,"production planning, industrial engineering, sap pp",3,Senior
2015,Fashion Production Manager,"line balancing, cutting room, sap pp, production planning, industrial engineering",15.73,1031,"industrial engineering, production planning, line balancing, sap pp",4,Fresher
2022,Dyeing Technologist,"recipe formulation, wet processing, fastness testing, dyeing chemistry, exhaust dyeing",11.39,667,"recipe formulation, wet processing, dyeing chemistry, fastness testing",4,Fresher
2020,Textile Technologist,"fiber science, spinning, knitting",14.45,605,"fiber science, knitting, spinning, yarn manufacturing",4,Senior
2020,Knitting Engineer,"circular knitting, gauge control, stitch density",20.88,566,"circular knitting, gauge control, stitch density",3,Senior
2023,Supply Chain Textile,"incoterms, vendor management, import export, logistics, inventory management",8.46,923,"vendor management, logistics, import export, incoterms, inventory management",5,Mid
2023,Knitting Engineer,"yarn selection, machine programming, circular knitting, gauge control, stitch density",4.54,328,"machine programming, yarn selection",2,Fresher
2025,Knitting Engineer,"gauge control, circular knitting, machine programming, yarn selection, stitch density",14.77,743,"yarn selection, stitch density",2,Mid
2020,Merchandiser,"buyer coordination, sampling timeline, order tracking, excel",17.73,607,"excel, order tracking",2,Mid
2017,Fashion Production Manager,"industrial engineering, sap pp, line balancing, cutting room, production planning",19.97,969,"sap pp, line balancing, cutting room, industrial engineering, production planning",5,Senior
2023,Supply Chain Textile,"import export, logistics, incoterms",22.0,751,"logistics, import export, incoterms",3,Senior
2020,Merchandiser,"excel, sampling timeline, order tracking, costing, buyer coordination",10.34,716,"costing, buyer coordination, sampling timeline, excel, order tracking",5,Mid
2022,Supply Chain Textile,"logistics, inventory management, import export, vendor management",20.95,1215,"vendor management, inventory management, import export, incoterms",4,Mid
2024,Supply Chain Textile,"import export, incoterms, vendor management, inventory management",21.15,910,"inventory management, incoterms, vendor management, import export",4,Senior
2020,Fashion Production Manager,"production planning, industrial engineering, cutting room, line balancing, sap pp",7.9,642,"line balancing, cutting room, production planning",3,Mid
2019,Fabric Development Specialist,"fabric testing, lab dip, hand feel evaluation, color matching",10.61,866,"lab dip, color matching, hand feel evaluation",3,Senior
2017,Knitting Engineer,"stitch density, gauge control, yarn selection",21.89,597,"yarn selection, gauge control, machine programming",3,Senior
2021,Merchandiser,"costing, sampling timeline, order tracking",13.96,742,"costing, order tracking, buyer coordination",3,Senior
2016,Fabric Development Specialist,"hand feel evaluation, color matching, gsm analysis",16.48,497,"hand feel evaluation, gsm analysis, color matching",3,Senior
2023,Quality Control Textile,"shrinkage testing, spectrophotometer, aql inspection",15.49,638,"shrinkage testing, spectrophotometer",2,Senior
2017,Fashion Production Manager,"sap pp, cutting room, industrial engineering, production planning, line balancing",4.56,661,"industrial engineering, cutting room, sap pp, line balancing, production planning",5,Mid
2016,Dyeing Technologist,"fastness testing, exhaust dyeing, wet processing, dyeing chemistry, recipe formulation",7.01,896,"exhaust dyeing, recipe formulation, wet processing",3,Mid
2018,Merchandiser,"costing, order tracking, excel, sampling timeline, buyer coordination",16.57,885,"costing, excel",2,Mid
2016,Dyeing Technologist,"fastness testing, dyeing chemistry, wet processing, recipe formulation, exhaust dyeing",10.39,451,"wet processing, recipe formulation, exhaust dyeing",3,Fresher
2018,Merchandiser,"order tracking, sampling timeline, buyer coordination, costing, excel",20.72,806,"buyer coordination, order tracking",2,Senior
2023,Quality Control Textile,"aql inspection, shrinkage testing, defect grading, spectrophotometer",4.38,601,"spectrophotometer, defect grading, aql inspection, shrinkage testing",4,Mid
2017,Fashion Production Manager,"production planning, cutting room, line balancing, industrial engineering",4.22,1035,"line balancing, industrial engineering, production planning, cutting room",4,Mid
2017,Dyeing Technologist,"exhaust dyeing, dyeing chemistry, recipe formulation, fastness testing",7.42,571,"fastness testing, exhaust dyeing, dyeing chemistry, recipe formulation, wet processing",5,Senior
2024,Quality Control Textile,"iso textile standards, defect grading, shrinkage testing",16.22,900,"iso textile standards, shrinkage testing, defect grading",3,Fresher
2021,Supply Chain Textile,"incoterms, inventory management, import export, logistics, vendor management",19.93,407,"incoterms, logistics, import export, vendor management, inventory management",5,Fresher
2024,Merchandiser,"sampling timeline, order tracking, buyer coordination, excel",10.81,1086,"excel, sampling timeline, order tracking, buyer coordination",4,Mid
2018,Dyeing Technologist,"recipe formulation, dyeing chemistry, fastness testing, exhaust dyeing",11.28,953,"fastness testing, exhaust dyeing, recipe formulation, dyeing chemistry, wet processing",5,Senior
2023,Fabric Development Specialist,"fabric testing, hand feel evaluation, lab dip, color matching, gsm analysis",20.72,807,"hand feel evaluation, color matching",2,Fresher
2015,Dyeing Technologist,"fastness testing, dyeing chemistry, wet processing, exhaust dyeing, recipe formulation",6.32,373,"exhaust dyeing, fastness testing, wet processing, recipe formulation, dyeing chemistry",5,Mid
2024,Quality Control Textile,"aql inspection, iso textile standards, defect grading",12.98,1129,"iso textile standards, defect grading, aql inspection",3,Fresher
2021,Merchandiser,"sampling timeline, excel, buyer coordination, costing, order tracking",19.59,976,"order tracking, buyer coordination, costing, sampling timeline",4,Mid
2020,Quality Control Textile,"shrinkage testing, iso textile standards, aql inspection, defect grading, spectrophotometer",11.08,777,"aql inspection, spectrophotometer, iso textile standards",3,Senior
2024,Fashion Production Manager,"industrial engineering, production planning, sap pp",14.14,851,"production planning, sap pp, industrial engineering",3,Fresher
2024,Fashion Production Manager,"industrial engineering, sap pp, cutting room",6.06,733,"sap pp, industrial engineering, cutting room",3,Senior
2024,Merchandiser,"excel, costing, sampling timeline, order tracking",12.47,737,"sampling timeline, excel, costing, order tracking, buyer coordination",5,Mid
2025,Textile Technologist,"knitting, weaving, fiber science",16.18,823,"weaving, fiber science, knitting",3,Mid
2018,Supply Chain Textile,"vendor management, import export, logistics, inventory management",12.63,966,"vendor management, import export, inventory management, incoterms",4,Senior
2021,Knitting Engineer,"yarn selection, machine programming, stitch density, circular knitting",14.17,889,"circular knitting, machine programming, stitch density",3,Senior
2021,Knitting Engineer,"machine programming, gauge control, yarn selection",4.24,998,"yarn selection, machine programming, gauge control",3,Fresher
2024,Fabric Development Specialist,"color matching, fabric testing, lab dip",3.69,1005,"color matching, fabric testing, lab dip",3,Mid
2016,Knitting Engineer,"stitch density, gauge control, circular knitting, yarn selection, machine programming",12.17,470,"gauge control, circular knitting",2,Senior
2019,Dyeing Technologist,"recipe formulation, wet processing, fastness testing, exhaust dyeing",18.87,434,"fastness testing, wet processing, exhaust dyeing",3,Fresher
2016,Dyeing Technologist,"dyeing chemistry, exhaust dyeing, wet processing, recipe formulation",10.27,822,"exhaust dyeing, recipe formulation",2,Fresher
2018,Textile Technologist,"spinning, weaving, knitting, yarn manufacturing",7.69,475,"weaving, knitting, yarn manufacturing, spinning, fiber science",5,Senior
2023,Fashion Production Manager,"line balancing, production planning, sap pp, cutting room, industrial engineering",20.27,571,"line balancing, industrial engineering, sap pp, cutting room",4,Fresher
2025,Knitting Engineer,"yarn selection, machine programming, stitch density, circular knitting, gauge control",9.62,938,"machine programming, stitch density, gauge control, circular knitting",4,Fresher
2015,Textile Technologist,"spinning, knitting, weaving, yarn manufacturing, fiber science",9.62,851,"spinning, weaving, fiber science, yarn manufacturing",4,Senior
2016,Merchandiser,"sampling timeline, costing, order tracking, buyer coordination",20.08,559,"sampling timeline, order tracking, costing",3,Fresher
2020,Fabric Development Specialist,"fabric testing, gsm analysis, hand feel evaluation, color matching",4.37,747,"hand feel evaluation, fabric testing, color matching, gsm analysis",4,Mid
2020,Quality Control Textile,"shrinkage testing, aql inspection, defect grading",7.14,1225,"defect grading, shrinkage testing, aql inspection",3,Senior
2015,Merchandiser,"costing, sampling timeline, buyer coordination",12.67,1001,"buyer coordination, costing, sampling timeline",3,Mid
2020,Merchandiser,"costing, excel, buyer coordination, order tracking, sampling timeline",16.24,640,"excel, sampling timeline, buyer coordination, order tracking, costing",5,Fresher
2016,Fashion Production Manager,"line balancing, cutting room, production planning, industrial engineering, sap pp",15.74,613,"sap pp, production planning, cutting room, line balancing",4,Fresher
2016,Fashion Production Manager,"industrial engineering, production planning, cutting room",7.44,442,"industrial engineering, production planning, cutting room, line balancing",4,Mid
2022,Fashion Production Manager,"line balancing, production planning, industrial engineering, cutting room, sap pp",16.63,671,"production planning, industrial engineering, cutting room, sap pp",4,Senior
2023,Supply Chain Textile,"import export, logistics, incoterms, vendor management, inventory management",14.94,503,"inventory management, logistics, import export, vendor management, incoterms",5,Fresher
2024,Merchandiser,"buyer coordination, excel, costing, order tracking",15.85,851,"buyer coordination, costing, order tracking",3,Senior
2023,Textile Technologist,"fiber science, spinning, yarn manufacturing",8.11,526,"fiber science, yarn manufacturing, spinning",3,Senior
2015,Textile Technologist,"yarn manufacturing, weaving, spinning, knitting",5.52,837,"knitting, yarn manufacturing, weaving, fiber science",4,Senior
2017,Quality Control Textile,"spectrophotometer, defect grading, aql inspection, shrinkage testing, iso textile standards",15.01,391,"iso textile standards, shrinkage testing, aql inspection, defect grading",4,Senior
2025,Knitting Engineer,"gauge control, circular knitting, machine programming, stitch density",16.53,690,"circular knitting, stitch density",2,Senior
2018,Merchandiser,"buyer coordination, costing, excel, order tracking, sampling timeline",8.03,673,"order tracking, costing, buyer coordination, sampling timeline",4,Senior
2018,Fabric Development Specialist,"fabric testing, hand feel evaluation, lab dip, color matching, gsm analysis",11.27,505,"gsm analysis, hand feel evaluation, color matching, fabric testing",4,Fresher
2016,Dyeing Technologist,"dyeing chemistry, recipe formulation, exhaust dyeing, wet processing, fastness testing",13.04,332,"wet processing, dyeing chemistry",2,Fresher
2015,Supply Chain Textile,"incoterms, logistics, import export",12.5,630,"import export, logistics, incoterms",3,Senior
2025,Textile Technologist,"yarn manufacturing, fiber science, weaving, knitting, spinning",20.34,897,"knitting, yarn manufacturing, fiber science, weaving, spinning",5,Fresher
2018,Fashion Production Manager,"cutting room, sap pp, industrial engineering",12.63,949,"industrial engineering, sap pp, cutting room",3,Senior
2019,Fashion Production Manager,"cutting room, line balancing, sap pp, industrial engineering",7.57,558,"sap pp, industrial engineering",2,Fresher
2020,Supply Chain Textile,"inventory management, incoterms, vendor management",5.58,723,"vendor management, incoterms, inventory management",3,Mid
2019,Merchandiser,"excel, order tracking, buyer coordination, sampling timeline, costing",4.96,1032,"sampling timeline, costing, order tracking, buyer coordination",4,Fresher
2022,Supply Chain Textile,"import export, incoterms, vendor management, logistics",18.37,566,"import export, vendor management, logistics, incoterms",4,Senior
2017,Quality Control Textile,"defect grading, shrinkage testing, spectrophotometer, aql inspection, iso textile standards",16.36,751,"defect grading, aql inspection, iso textile standards, spectrophotometer, shrinkage testing",5,Mid
2024,Supply Chain Textile,"incoterms, vendor management, logistics, inventory management",19.15,494,"logistics, vendor management, import export",3,Senior
2024,Dyeing Technologist,"exhaust dyeing, fastness testing, dyeing chemistry",4.0,560,"exhaust dyeing, fastness testing, dyeing chemistry",3,Senior
2018,Textile Technologist,"weaving, fiber science, spinning, knitting, yarn manufacturing",13.26,553,"knitting, yarn manufacturing, fiber science, weaving, spinning",5,Senior
2021,Merchandiser,"excel, buyer coordination, order tracking, costing",13.18,250,"buyer coordination, excel",2,Mid
2016,Dyeing Technologist,"dyeing chemistry, exhaust dyeing, fastness testing, wet processing",21.07,814,"exhaust dyeing, dyeing chemistry, fastness testing, wet processing, recipe formulation",5,Mid
2025,Supply Chain Textile,"logistics, import export, vendor management",20.55,534,"logistics, vendor management, import export",3,Mid
2017,Quality Control Textile,"defect grading, spectrophotometer, aql inspection",8.53,955,"defect grading, aql inspection, spectrophotometer, iso textile standards",4,Mid
2017,Knitting Engineer,"gauge control, circular knitting, yarn selection, stitch density",14.46,825,"stitch density, gauge control, yarn selection, circular knitting, machine programming",5,Senior
2023,Textile Technologist,"fiber science, spinning, knitting",9.99,780,"fiber science, spinning, knitting, weaving",4,Fresher
2018,Quality Control Textile,"iso textile standards, spectrophotometer, shrinkage testing, aql inspection, defect grading",10.92,872,"iso textile standards, defect grading",2,Fresher
2020,Textile Technologist,"spinning, knitting, fiber science, yarn manufacturing, weaving",12.29,513,"knitting, spinning, yarn manufacturing, weaving",4,Fresher
2024,Merchandiser,"costing, excel, buyer coordination",4.73,501,"costing, buyer coordination, excel",3,Fresher
2020,Knitting Engineer,"machine programming, yarn selection, stitch density, gauge control, circular knitting",17.69,829,"circular knitting, stitch density",2,Mid
2024,Knitting Engineer,"machine programming, yarn selection, stitch density",17.86,925,"machine programming, stitch density, yarn selection",3,Fresher
2015,Supply Chain Textile,"import export, inventory management, vendor management, logistics, incoterms",8.21,272,"incoterms, inventory management, logistics, import export, vendor management",5,Fresher
2019,Fashion Production Manager,"industrial engineering, cutting room, line balancing, sap pp, production planning",8.44,730,"line balancing, industrial engineering",2,Mid
2024,Fashion Production Manager,"industrial engineering, cutting room, sap pp",16.17,711,"cutting room, sap pp, industrial engineering",3,Fresher
2023,Dyeing Technologist,"wet processing, dyeing chemistry, recipe formulation, exhaust dyeing",17.51,720,"wet processing, exhaust dyeing, recipe formulation, dyeing chemistry",4,Senior
2019,Supply Chain Textile,"import export, inventory management, logistics, incoterms",15.98,659,"import export, inventory management",2,Mid
2022,Fashion Production Manager,"sap pp, cutting room, line balancing",14.02,457,"sap pp, cutting room, line balancing, industrial engineering",4,Senior
2015,Fashion Production Manager,"industrial engineering, sap pp, production planning",17.13,623,"industrial engineering, sap pp, production planning",3,Fresher
2019,Merchandiser,"excel, costing, buyer coordination",19.7,627,"buyer coordination, excel, costing",3,Senior
2024,Merchandiser,"order tracking, excel, sampling timeline, buyer coordination, costing",12.07,1032,"order tracking, buyer coordination, sampling timeline",3,Mid
2020,Quality Control Textile,"aql inspection, defect grading, shrinkage testing, spectrophotometer, iso textile standards",11.41,751,"spectrophotometer, aql inspection, iso textile standards",3,Senior
2020,Textile Technologist,"fiber science, yarn manufacturing, spinning",8.96,1102,"spinning, fiber science, yarn manufacturing",3,Fresher
2025,Supply Chain Textile,"incoterms, logistics, import export, vendor management, inventory management",5.21,670,"vendor management, logistics, import export",3,Fresher
2018,Merchandiser,"order tracking, costing, buyer coordination, sampling timeline, excel",16.32,987,"buyer coordination, costing, sampling timeline, excel, order tracking",5,Fresher
2016,Merchandiser,"buyer coordination, sampling timeline, costing",10.67,1062,"costing, buyer coordination",2,Mid
2025,Fabric Development Specialist,"color matching, fabric testing, hand feel evaluation, lab dip, gsm analysis",5.19,832,"fabric testing, gsm analysis",2,Fresher
2020,Supply Chain Textile,"vendor management, inventory management, import export",7.94,462,"vendor management, inventory management, import export",3,Mid
2022,Merchandiser,"buyer coordination, order tracking, excel, costing",7.42,805,"buyer coordination, costing, excel, order tracking",4,Mid
2022,Textile Technologist,"yarn manufacturing, knitting, weaving, fiber science, spinning",20.0,916,"spinning, yarn manufacturing, knitting, fiber science, weaving",5,Mid
2025,Knitting Engineer,"stitch density, circular knitting, machine programming",21.2,850,"stitch density, machine programming, circular knitting",3,Fresher
2019,Supply Chain Textile,"inventory management, logistics, import export",8.58,685,"inventory management, logistics, import export",3,Senior
2018,Dyeing Technologist,"dyeing chemistry, fastness testing, wet processing",9.97,799,"wet processing, fastness testing, dyeing chemistry, recipe formulation",4,Mid
2022,Textile Technologist,"spinning, fiber science, yarn manufacturing",7.76,227,"fiber science, yarn manufacturing, spinning",3,Fresher
2017,Supply Chain Textile,"logistics, import export, incoterms, vendor management",14.69,942,"logistics, incoterms, import export, vendor management",4,Senior
2022,Dyeing Technologist,"wet processing, dyeing chemistry, fastness testing",17.74,273,"dyeing chemistry, fastness testing",2,Fresher
2019,Textile Technologist,"yarn manufacturing, spinning, fiber science",5.56,663,"yarn manufacturing, fiber science, spinning, knitting",4,Senior
2018,Merchandiser,"order tracking, sampling timeline, costing, buyer coordination",21.62,738,"costing, buyer coordination, order tracking, sampling timeline, excel",5,Mid
2016,Dyeing Technologist,"recipe formulation, exhaust dyeing, wet processing, fastness testing, dyeing chemistry",7.42,518,"recipe formulation, fastness testing, dyeing chemistry",3,Senior
