Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2019,AI Engineer,"python, computer vision, huggingface, transformers",16.56,464,"huggingface, transformers, pytorch, computer vision",4,Mid
2017,Frontend Developer,"typescript, css, html",3.96,906,"css, react, javascript",3,Fresher
2018,DevOps Engineer,"aws, ci/cd, git, docker",11.54,717,"aws, linux, ansible, ci/cd",4,Mid
2020,Frontend Developer,"react, webpack, typescript, redux",8.46,996,"typescript, css, react, nextjs",4,Mid
2025,AI Engineer,"computer vision, deep learning, nlp, tensorflow",17.29,535,"nlp, computer vision, pytorch, tensorflow",4,Mid
2020,DevOps Engineer,"git, ci/cd, linux, docker",11.72,602,"git, ansible, terraform, ci/cd",4,Mid
2021,Data Analyst,"pandas, python, excel, tableau",6.51,610,"excel, power bi, pandas, sql",4,Mid
2025,Full Stack Developer,"nodejs, mongodb, sql",17.8,596,"sql, nodejs, mongodb",3,Senior
2017,Backend Developer,"postgresql, rest api, docker, nodejs",14.82,754,"docker, nodejs, rest api, postgresql",4,Senior
2015,Backend Developer,"rest api, docker, sql",14.92,421,"docker, nodejs, sql, rest api",3,Senior
2025,Data Analyst,"tableau, data visualization, pandas, statistics",6.8,812,"sql, statistics, tableau, data visualization",4,Mid
2015,AI Engineer,"python, transformers, nlp",16.69,173,"huggingface, python, transformers, nlp",3,Mid
2025,Frontend Developer,"nextjs, html, redux, react",8.35,638,"html, css, react, redux",4,Mid
2023,Data Scientist,"scikit-learn, machine learning, python",12.82,582,"numpy, pandas, scikit-learn, python",3,Mid
2025,Frontend Developer,"react, javascript, typescript",4.48,466,"typescript, html, react",3,Fresher
2016,DevOps Engineer,"kubernetes, git, linux, ci/cd",12.19,791,"ci/cd, kubernetes, aws, linux",4,Mid
2017,AI Engineer,"computer vision, huggingface, pytorch, deep learning",8.82,302,"huggingface, python, computer vision, nlp",4,Fresher
2020,Data Analyst,"python, statistics, power bi, excel",3.87,460,"statistics, python, tableau",4,Fresher
2015,AI Engineer,"transformers, computer vision, pytorch, tensorflow",27.71,243,"computer vision, pytorch, transformers",4,Senior
2024,Full Stack Developer,"nodejs, docker, javascript, python",6.0,1197,"nodejs, python, sql",4,Fresher
2019,Frontend Developer,"typescript, html, redux",8.02,718,"html, css, redux, typescript",3,Mid
2022,Full Stack Developer,"javascript, react, python",5.66,1139,"python, javascript, docker",3,Fresher
2024,AI Engineer,"pytorch, huggingface, transformers, nlp",9.12,352,"huggingface, deep learning, transformers",4,Fresher
2016,Backend Developer,"postgresql, sql, docker, redis",9.48,1079,"java, rest api, docker, postgresql",4,Mid
2021,DevOps Engineer,"terraform, linux, docker",11.75,704,"docker, ansible, linux",3,Mid
2019,AI Engineer,"deep learning, huggingface, nlp",27.95,477,"huggingface, nlp, deep learning",3,Senior
2019,AI Engineer,"computer vision, deep learning, transformers",16.9,568,"huggingface, transformers, deep learning, computer vision",3,Mid
2020,Frontend Developer,"webpack, html, css, nextjs",12.58,758,"html, webpack, css, nextjs",4,Senior
2018,Full Stack Developer,"docker, nodejs, javascript, rest api",10.79,1130,"docker, javascript, nodejs, mongodb",4,Mid
2025,DevOps Engineer,"git, kubernetes, terraform",12.03,487,"kubernetes, terraform, ci/cd",3,Mid
2018,AI Engineer,"computer vision, python, deep learning",17.09,471,"tensorflow, computer vision, deep learning",3,Mid
2016,Data Scientist,"scikit-learn, machine learning, matplotlib, statistics",13.45,783,"sql, pandas, statistics, machine learning",4,Mid
2024,Data Analyst,"data visualization, tableau, power bi",7.13,883,"tableau, statistics, power bi, python",3,Mid
2022,DevOps Engineer,"linux, aws, terraform",20.4,794,"linux, terraform, ansible, aws",3,Senior
2016,AI Engineer,"deep learning, huggingface, computer vision, tensorflow",9.49,273,"computer vision, nlp, transformers",4,Fresher
2024,Frontend Developer,"webpack, javascript, html",3.76,617,"react, html, css, javascript",3,Fresher
2019,Data Scientist,"machine learning, matplotlib, pandas, sql",13.17,365,"sql, numpy, pandas, python",4,Mid
2016,AI Engineer,"huggingface, python, transformers",27.69,549,"huggingface, python, nlp, transformers",3,Senior
2024,Frontend Developer,"webpack, react, html, javascript",13.19,961,"html, webpack, react, javascript",4,Senior
2025,ML Engineer,"mlops, scikit-learn, machine learning, pytorch",14.58,469,"machine learning, pytorch, deep learning",4,Mid
2021,Data Scientist,"machine learning, python, statistics, numpy",22.21,588,"machine learning, numpy, statistics",4,Senior
2025,Backend Developer,"sql, java, nodejs",14.53,936,"java, nodejs, sql",3,Senior
2020,Data Analyst,"statistics, excel, data visualization, pandas",11.65,908,"power bi, data visualization, statistics, pandas",4,Senior
2022,AI Engineer,"huggingface, pytorch, computer vision, tensorflow",8.81,350,"deep learning, huggingface, pytorch",4,Fresher
2015,DevOps Engineer,"kubernetes, ci/cd, git",6.08,380,"ansible, aws, ci/cd",3,Fresher
2023,ML Engineer,"tensorflow, docker, deep learning",15.49,312,"deep learning, tensorflow, docker, machine learning",3,Mid
2025,Full Stack Developer,"docker, python, mongodb, javascript",5.9,649,"python, mongodb, react",4,Fresher
2025,Backend Developer,"python, java, docker",15.11,714,"python, nodejs, java, docker",3,Senior
2019,ML Engineer,"deep learning, tensorflow, pytorch, docker",7.89,544,"mlops, python, tensorflow",4,Fresher
2015,Frontend Developer,"html, nextjs, typescript, javascript",12.86,717,"javascript, html, typescript",4,Senior
2025,Full Stack Developer,"sql, docker, mongodb",11.13,710,"mongodb, sql, javascript",3,Mid
2016,DevOps Engineer,"git, ansible, docker, aws",6.19,327,"aws, docker, terraform",4,Fresher
2024,ML Engineer,"pytorch, scikit-learn, deep learning, docker",14.99,263,"pytorch, scikit-learn, mlops, deep learning",4,Mid
2015,Backend Developer,"rest api, sql, java, docker",15.34,856,"rest api, docker, java, sql",4,Senior
2018,ML Engineer,"python, pytorch, tensorflow",14.81,305,"python, tensorflow, docker, mlops",3,Mid
2022,Backend Developer,"python, postgresql, nodejs",9.29,429,"postgresql, sql, nodejs",3,Mid
2023,Full Stack Developer,"docker, javascript, sql, rest api",11.18,975,"mongodb, javascript, sql",4,Mid
2017,AI Engineer,"tensorflow, nlp, pytorch",17.02,289,"pytorch, tensorflow, nlp, transformers",3,Mid
2019,DevOps Engineer,"ansible, aws, git",12.14,643,"terraform, aws, ansible",3,Mid
2024,Data Analyst,"sql, python, pandas, tableau",4.28,518,"statistics, python, data visualization",4,Fresher
2019,Backend Developer,"sql, python, rest api, nodejs",15.05,696,"python, sql, nodejs",4,Senior
2019,Backend Developer,"java, nodejs, python, docker",5.08,503,"docker, nodejs, postgresql, rest api",4,Fresher
2016,DevOps Engineer,"linux, aws, terraform, git",12.24,261,"git, linux, kubernetes",4,Mid
2023,Full Stack Developer,"javascript, sql, nodejs",11.0,862,"rest api, python, javascript, nodejs",3,Mid
2022,DevOps Engineer,"ci/cd, terraform, git",11.64,519,"git, linux, ci/cd, terraform",3,Mid
2025,Data Analyst,"pandas, excel, statistics, power bi",6.93,958,"excel, statistics, python, tableau",4,Mid
2020,Data Scientist,"matplotlib, scikit-learn, python, sql",22.0,546,"python, scikit-learn, matplotlib, sql",4,Senior
2021,Frontend Developer,"webpack, html, javascript, typescript",3.58,895,"html, javascript, css",4,Fresher
2020,ML Engineer,"tensorflow, mlops, pytorch",24.89,242,"mlops, tensorflow, pytorch",3,Senior
2020,Data Analyst,"pandas, statistics, data visualization, python",4.36,626,"power bi, data visualization, excel",4,Fresher
2018,DevOps Engineer,"aws, kubernetes, ansible",6.41,769,"docker, aws, ci/cd",3,Fresher
2022,ML Engineer,"scikit-learn, tensorflow, mlops",15.16,347,"mlops, python, docker, scikit-learn",3,Mid
2022,Frontend Developer,"redux, react, javascript",3.53,775,"html, css, javascript, redux",3,Fresher
2016,Frontend Developer,"html, react, css",8.13,508,"css, webpack, html, react",3,Mid
2021,Data Scientist,"pandas, python, statistics",6.88,747,"machine learning, statistics, matplotlib",3,Fresher
2019,Frontend Developer,"nextjs, redux, webpack",3.51,411,"react, css, nextjs, webpack",3,Fresher
2019,Data Scientist,"machine learning, pandas, matplotlib",12.54,828,"machine learning, scikit-learn, pandas, matplotlib",3,Mid
2016,AI Engineer,"pytorch, transformers, nlp, python",9.46,548,"transformers, pytorch, deep learning",4,Fresher
2020,Frontend Developer,"webpack, redux, javascript, css",8.22,921,"typescript, redux, css",4,Mid
2019,Full Stack Developer,"nodejs, docker, react",6.29,1253,"python, docker, nodejs",3,Fresher
2022,ML Engineer,"tensorflow, machine learning, mlops",24.79,447,"mlops, scikit-learn, machine learning, tensorflow",3,Senior
2025,Full Stack Developer,"mongodb, sql, docker",18.35,1381,"mongodb, docker, sql",3,Senior
2020,Data Analyst,"statistics, data visualization, tableau, python",7.47,1009,"tableau, pandas, statistics",4,Mid
2015,AI Engineer,"tensorflow, deep learning, pytorch, transformers",9.18,525,"deep learning, python, tensorflow",4,Fresher
2022,Data Analyst,"python, sql, excel, power bi",11.63,579,"sql, python, power bi",4,Senior
2021,ML Engineer,"docker, scikit-learn, deep learning",15.05,361,"python, scikit-learn, mlops, docker",3,Mid
2016,Data Scientist,"numpy, matplotlib, scikit-learn, pandas",22.11,389,"matplotlib, scikit-learn, numpy, pandas",4,Senior
2018,Data Scientist,"scikit-learn, pandas, numpy, matplotlib",6.93,655,"machine learning, sql, numpy, pandas",4,Fresher
2016,Frontend Developer,"javascript, html, typescript",7.93,878,"react, javascript, typescript, css",3,Mid
2016,Frontend Developer,"nextjs, webpack, javascript, css",8.47,410,"nextjs, typescript, webpack",4,Mid
2025,Full Stack Developer,"javascript, rest api, sql",6.41,838,"react, python, rest api",3,Fresher
2020,Full Stack Developer,"docker, react, nodejs",17.53,729,"react, docker, sql, nodejs",3,Senior
2023,Full Stack Developer,"sql, mongodb, react",10.95,711,"python, mongodb, react",3,Mid
2021,AI Engineer,"computer vision, tensorflow, python, pytorch",17.04,456,"tensorflow, transformers, pytorch, computer vision",4,Mid
2015,ML Engineer,"mlops, tensorflow, pytorch, deep learning",15.32,356,"mlops, machine learning, deep learning, pytorch",4,Mid
2021,Backend Developer,"docker, nodejs, sql, java",9.13,1164,"docker, java, sql, redis",4,Mid
2025,AI Engineer,"tensorflow, nlp, computer vision",27.86,509,"nlp, computer vision, tensorflow",3,Senior
2024,ML Engineer,"tensorflow, mlops, python",25.31,524,"tensorflow, mlops, python",3,Senior
2021,ML Engineer,"pytorch, docker, deep learning, python",14.65,236,"docker, deep learning, scikit-learn, pytorch",4,Mid
2023,Data Analyst,"tableau, power bi, sql, python",11.88,502,"sql, power bi, tableau",4,Senior
2021,ML Engineer,"pytorch, mlops, deep learning",25.0,514,"deep learning, mlops, pytorch, docker",3,Senior
2016,AI Engineer,"pytorch, computer vision, python",16.91,430,"transformers, python, computer vision, pytorch",3,Mid
2025,AI Engineer,"computer vision, transformers, tensorflow, huggingface",17.28,202,"computer vision, deep learning, tensorflow, nlp",4,Mid
2017,Data Scientist,"statistics, sql, python",6.73,619,"sql, machine learning, numpy",3,Fresher
2016,Backend Developer,"redis, docker, sql",4.65,1058,"sql, postgresql, docker",3,Fresher
2016,AI Engineer,"nlp, huggingface, python, computer vision",8.66,186,"transformers, computer vision, huggingface",4,Fresher
2024,Backend Developer,"postgresql, sql, java, redis",15.13,828,"docker, postgresql, redis, sql",4,Senior
2020,ML Engineer,"docker, python, deep learning",8.18,393,"deep learning, pytorch, tensorflow",3,Fresher
2017,AI Engineer,"python, computer vision, deep learning",17.49,184,"pytorch, computer vision, deep learning, huggingface",3,Mid
2020,Data Scientist,"machine learning, matplotlib, sql",12.99,651,"numpy, sql, matplotlib",3,Mid
2024,Data Analyst,"python, data visualization, pandas",7.19,966,"excel, power bi, data visualization, python",3,Mid
2020,ML Engineer,"docker, scikit-learn, machine learning",8.04,456,"docker, deep learning, mlops, machine learning",3,Fresher
2025,Frontend Developer,"html, css, javascript",8.28,815,"redux, css, html, javascript",3,Mid
2016,Full Stack Developer,"react, sql, javascript",5.67,727,"mongodb, react, nodejs",3,Fresher
2018,AI Engineer,"tensorflow, computer vision, pytorch, deep learning",16.9,395,"deep learning, pytorch, transformers, computer vision",4,Mid
2023,ML Engineer,"python, tensorflow, docker, mlops",14.55,365,"docker, tensorflow, deep learning, python",4,Mid
2019,Full Stack Developer,"rest api, sql, nodejs, javascript",11.11,988,"sql, docker, nodejs, mongodb",4,Mid
2017,Backend Developer,"postgresql, nodejs, sql",5.07,921,"postgresql, sql, python",3,Fresher
2015,Frontend Developer,"html, typescript, react",3.98,874,"redux, typescript, webpack",3,Fresher
2021,AI Engineer,"computer vision, transformers, deep learning",28.34,537,"computer vision, transformers, deep learning",3,Senior
2025,DevOps Engineer,"linux, docker, ansible",20.48,592,"docker, linux, ansible",3,Senior
2018,AI Engineer,"transformers, deep learning, tensorflow",28.42,392,"pytorch, tensorflow, deep learning, transformers",3,Senior
2018,AI Engineer,"pytorch, huggingface, transformers, computer vision",28.22,585,"huggingface, deep learning, transformers, pytorch",4,Senior
2021,AI Engineer,"deep learning, tensorflow, python, huggingface",8.9,279,"deep learning, transformers, computer vision",4,Fresher
2017,Data Analyst,"tableau, statistics, pandas, data visualization",7.13,651,"power bi, tableau, statistics, excel",4,Mid
2022,Data Scientist,"scikit-learn, python, matplotlib",22.24,724,"matplotlib, machine learning, scikit-learn, python",3,Senior
2025,Full Stack Developer,"rest api, python, docker",11.5,1128,"nodejs, rest api, docker",3,Mid
2023,DevOps Engineer,"git, ansible, docker, ci/cd",12.01,744,"git, ansible, aws, ci/cd",4,Mid
2025,Backend Developer,"python, nodejs, sql, postgresql",8.73,1111,"sql, java, python",4,Mid
2018,DevOps Engineer,"ansible, docker, linux, kubernetes",12.43,385,"kubernetes, terraform, ansible",4,Mid
2024,DevOps Engineer,"git, aws, linux",11.98,770,"ansible, linux, aws",3,Mid
2020,Frontend Developer,"nextjs, react, typescript, javascript",3.7,595,"redux, nextjs, javascript",4,Fresher
2024,ML Engineer,"docker, deep learning, pytorch",15.23,230,"deep learning, pytorch, docker, mlops",3,Mid
2015,ML Engineer,"python, deep learning, mlops",14.68,271,"scikit-learn, deep learning, machine learning, python",3,Mid
2020,Data Analyst,"data visualization, pandas, statistics",7.06,501,"tableau, data visualization, pandas",3,Mid
2019,ML Engineer,"docker, pytorch, tensorflow, mlops",14.96,213,"docker, scikit-learn, machine learning, mlops",4,Mid
2015,Data Scientist,"machine learning, numpy, sql, python",13.11,761,"statistics, numpy, sql, python",4,Mid
2018,Frontend Developer,"typescript, react, redux, webpack",4.42,740,"typescript, nextjs, css",4,Fresher
2025,Frontend Developer,"javascript, css, typescript, webpack",3.85,716,"typescript, webpack, redux",4,Fresher
2024,Data Scientist,"statistics, matplotlib, pandas",21.67,434,"matplotlib, statistics, pandas",3,Senior
2023,Full Stack Developer,"nodejs, javascript, docker, sql",11.28,1094,"nodejs, javascript, react",4,Mid
2021,Frontend Developer,"redux, html, webpack",4.45,452,"react, webpack, html",3,Fresher
2015,ML Engineer,"mlops, machine learning, python, scikit-learn",14.97,371,"pytorch, machine learning, python",4,Mid
2015,Data Scientist,"python, matplotlib, numpy",7.14,646,"statistics, numpy, pandas",3,Fresher
2023,Frontend Developer,"nextjs, css, javascript, webpack",12.84,745,"typescript, nextjs, css, webpack",4,Senior
2018,Data Scientist,"pandas, python, sql, matplotlib",13.4,869,"sql, python, statistics",4,Mid
2020,Frontend Developer,"javascript, react, css",8.32,413,"css, react, redux, typescript",3,Mid
2015,DevOps Engineer,"terraform, docker, aws, ci/cd",11.68,337,"ansible, ci/cd, terraform",4,Mid
2016,Full Stack Developer,"rest api, nodejs, docker",5.58,840,"python, docker, sql",3,Fresher
2024,Frontend Developer,"nextjs, webpack, react, css",8.39,408,"javascript, nextjs, css, html",4,Mid
2024,DevOps Engineer,"ci/cd, ansible, linux",12.24,456,"linux, ci/cd, terraform",3,Mid
2022,DevOps Engineer,"terraform, aws, docker",20.2,398,"terraform, docker, aws",3,Senior
2021,Data Analyst,"python, power bi, tableau, statistics",7.49,768,"statistics, power bi, data visualization, pandas",4,Mid
2022,AI Engineer,"pytorch, transformers, huggingface",16.78,409,"python, huggingface, computer vision, transformers",3,Mid
2015,Full Stack Developer,"sql, python, nodejs",5.84,1173,"python, rest api, sql",3,Fresher
2025,Data Scientist,"numpy, statistics, scikit-learn",12.8,463,"scikit-learn, sql, pandas, numpy",3,Mid
2021,AI Engineer,"nlp, deep learning, computer vision, python",16.51,499,"nlp, tensorflow, huggingface, deep learning",4,Mid
2021,Backend Developer,"postgresql, rest api, redis, java",8.86,827,"redis, python, sql, postgresql",4,Mid
2023,Full Stack Developer,"nodejs, react, python, docker",11.05,1271,"react, docker, mongodb, sql",4,Mid
2016,Backend Developer,"python, postgresql, redis",8.69,1040,"redis, python, sql, rest api",3,Mid
2025,Frontend Developer,"webpack, redux, css, javascript",8.09,896,"redux, javascript, html, nextjs",4,Mid
2019,Data Analyst,"power bi, tableau, data visualization",12.14,738,"sql, tableau, data visualization, power bi",3,Senior
2024,Full Stack Developer,"rest api, python, docker",11.0,1286,"python, rest api, javascript, sql",3,Mid
2021,Full Stack Developer,"nodejs, javascript, python, rest api",17.61,978,"nodejs, python, javascript, rest api",4,Senior
2016,Full Stack Developer,"javascript, rest api, nodejs, docker",18.21,885,"rest api, javascript, docker, nodejs",4,Senior
2019,Frontend Developer,"redux, javascript, typescript, react",8.08,609,"redux, typescript, javascript, nextjs",4,Mid
2025,ML Engineer,"docker, machine learning, pytorch, deep learning",14.79,567,"pytorch, docker, tensorflow, mlops",4,Mid
2020,Data Scientist,"numpy, sql, machine learning, python",13.42,774,"scikit-learn, python, machine learning",4,Mid
2018,Data Scientist,"machine learning, matplotlib, statistics",6.53,725,"sql, pandas, matplotlib",3,Fresher
2016,Data Scientist,"scikit-learn, matplotlib, pandas",22.13,667,"scikit-learn, pandas, statistics, matplotlib",3,Senior
2017,Backend Developer,"sql, docker, rest api, nodejs",5.28,1045,"java, python, sql, nodejs",4,Fresher
2024,ML Engineer,"scikit-learn, pytorch, mlops",7.55,358,"docker, scikit-learn, mlops",3,Fresher
2021,Backend Developer,"docker, nodejs, python, sql",8.97,894,"nodejs, rest api, python",4,Mid
2018,ML Engineer,"machine learning, deep learning, python",8.48,553,"deep learning, machine learning, scikit-learn",3,Fresher
2024,ML Engineer,"scikit-learn, python, machine learning",14.8,558,"pytorch, scikit-learn, machine learning",3,Mid
2015,Full Stack Developer,"javascript, docker, rest api",10.57,1279,"docker, sql, javascript, python",3,Mid
2021,Full Stack Developer,"docker, react, python, mongodb",5.86,564,"react, python, nodejs",4,Fresher
2017,DevOps Engineer,"terraform, git, linux",6.09,391,"kubernetes, ci/cd, git",3,Fresher
2021,DevOps Engineer,"ci/cd, ansible, git",12.0,423,"git, kubernetes, docker, ansible",3,Mid
2017,Full Stack Developer,"python, rest api, nodejs, docker",6.43,727,"javascript, python, docker",4,Fresher
2021,Frontend Developer,"redux, javascript, typescript",3.94,573,"webpack, html, typescript",3,Fresher
2020,Data Analyst,"tableau, statistics, excel, pandas",6.85,733,"tableau, pandas, sql, statistics",4,Mid
2024,Frontend Developer,"webpack, css, html, react",13.18,624,"react, css, html, javascript",4,Senior
2018,Backend Developer,"postgresql, docker, sql, rest api",14.59,851,"postgresql, sql, docker, rest api",4,Senior
2022,Data Scientist,"sql, statistics, machine learning, matplotlib",13.32,568,"sql, machine learning, scikit-learn, statistics",4,Mid
2025,AI Engineer,"deep learning, python, huggingface",16.59,596,"deep learning, huggingface, computer vision",3,Mid
2016,Full Stack Developer,"react, mongodb, nodejs",10.79,1337,"react, nodejs, mongodb, sql",3,Mid
2017,Backend Developer,"postgresql, nodejs, sql, rest api",9.25,1027,"postgresql, nodejs, sql, python",4,Mid
2020,Data Analyst,"power bi, data visualization, excel",3.61,657,"excel, python, sql, data visualization",3,Fresher
2025,Data Scientist,"scikit-learn, numpy, machine learning, matplotlib",12.56,480,"numpy, sql, machine learning",4,Mid
2025,Full Stack Developer,"docker, javascript, rest api",18.16,866,"docker, mongodb, rest api, javascript",3,Senior
2022,Frontend Developer,"react, javascript, html, webpack",8.18,978,"javascript, redux, webpack, react",4,Mid
2015,DevOps Engineer,"ci/cd, ansible, kubernetes, docker",5.58,542,"docker, linux, terraform, ci/cd",4,Fresher
2016,Frontend Developer,"react, css, redux, html",13.35,677,"html, redux, css, react",4,Senior
2017,ML Engineer,"deep learning, docker, mlops, machine learning",15.15,414,"scikit-learn, pytorch, mlops, machine learning",4,Mid
2021,ML Engineer,"tensorflow, python, deep learning",24.82,355,"machine learning, tensorflow, deep learning, python",3,Senior
2024,DevOps Engineer,"kubernetes, git, aws, docker",6.22,579,"terraform, ansible, kubernetes",4,Fresher
2017,Frontend Developer,"typescript, javascript, redux, html",3.74,772,"css, nextjs, html",4,Fresher
2023,Frontend Developer,"redux, typescript, html, javascript",7.63,991,"css, redux, html, nextjs",4,Mid
2018,ML Engineer,"deep learning, machine learning, mlops",7.77,569,"machine learning, docker, python",3,Fresher
2022,Backend Developer,"postgresql, redis, nodejs",9.3,603,"redis, nodejs, postgresql, docker",3,Mid
2021,Data Scientist,"pandas, sql, scikit-learn, machine learning",21.73,559,"pandas, scikit-learn, machine learning, numpy",4,Senior
2022,ML Engineer,"tensorflow, mlops, python, deep learning",14.83,382,"python, machine learning, docker, mlops",4,Mid
2021,Backend Developer,"docker, python, java",14.84,1068,"python, docker, java",3,Senior
2015,ML Engineer,"machine learning, tensorflow, pytorch",24.97,499,"machine learning, pytorch, tensorflow, python",3,Senior
2015,DevOps Engineer,"git, kubernetes, docker",20.25,378,"docker, ci/cd, kubernetes, git",3,Senior
2016,Data Analyst,"pandas, statistics, power bi, sql",6.52,666,"sql, pandas, python, statistics",4,Mid
2017,AI Engineer,"huggingface, python, tensorflow, transformers",28.08,501,"tensorflow, huggingface, transformers, nlp",4,Senior
2021,AI Engineer,"pytorch, nlp, transformers, deep learning",16.76,327,"nlp, deep learning, huggingface, pytorch",4,Mid
2018,AI Engineer,"tensorflow, nlp, python, pytorch",27.69,512,"python, pytorch, nlp, tensorflow",4,Senior
2019,Data Analyst,"tableau, data visualization, statistics",7.06,859,"power bi, data visualization, statistics, pandas",3,Mid
2023,AI Engineer,"deep learning, transformers, pytorch, computer vision",27.87,498,"transformers, deep learning, computer vision, pytorch",4,Senior
2023,Full Stack Developer,"javascript, sql, nodejs, docker",5.51,688,"react, rest api, docker",4,Fresher
2025,Data Scientist,"scikit-learn, machine learning, python",21.71,896,"scikit-learn, python, machine learning, sql",3,Senior
2016,AI Engineer,"pytorch, python, nlp",16.87,457,"nlp, deep learning, python, huggingface",3,Mid
2024,ML Engineer,"scikit-learn, machine learning, deep learning",24.94,602,"deep learning, machine learning, scikit-learn, mlops",3,Senior
2022,Data Scientist,"python, pandas, machine learning, sql",12.76,728,"numpy, python, sql, pandas",4,Mid
2018,ML Engineer,"docker, pytorch, tensorflow, mlops",15.3,311,"machine learning, python, mlops, docker",4,Mid
2022,Data Analyst,"python, pandas, sql, tableau",3.7,812,"python, power bi, excel",4,Fresher
2018,DevOps Engineer,"linux, ci/cd, terraform",5.88,429,"ansible, ci/cd, linux",3,Fresher
2023,Data Scientist,"matplotlib, python, machine learning",21.65,714,"sql, machine learning, matplotlib, python",3,Senior
2023,Frontend Developer,"css, react, html, javascript",4.22,989,"typescript, react, redux, html",4,Fresher
2016,ML Engineer,"docker, pytorch, deep learning",14.57,381,"scikit-learn, docker, deep learning, machine learning",3,Mid
2025,ML Engineer,"deep learning, scikit-learn, machine learning",14.99,436,"python, deep learning, scikit-learn",3,Mid
2022,Frontend Developer,"css, webpack, nextjs",12.82,598,"nextjs, webpack, css",3,Senior
2021,Data Analyst,"statistics, tableau, excel, power bi",11.84,807,"tableau, statistics, python, power bi",4,Senior
2025,AI Engineer,"computer vision, tensorflow, pytorch",17.29,267,"tensorflow, pytorch, huggingface, nlp",3,Mid
2023,Frontend Developer,"html, typescript, javascript, react",7.68,528,"typescript, css, react, nextjs",4,Mid
2016,ML Engineer,"docker, mlops, tensorflow",14.72,262,"tensorflow, mlops, docker, machine learning",3,Mid
2024,ML Engineer,"machine learning, pytorch, mlops",25.28,590,"pytorch, machine learning, mlops, deep learning",3,Senior
2017,Full Stack Developer,"docker, react, python",18.13,1002,"docker, python, mongodb, react",3,Senior
2018,Full Stack Developer,"rest api, python, nodejs",10.77,1084,"nodejs, mongodb, rest api, react",3,Mid
2015,ML Engineer,"docker, machine learning, deep learning",15.24,287,"docker, python, deep learning",3,Mid
2025,Data Analyst,"sql, tableau, statistics",12.36,567,"sql, tableau, statistics",3,Senior
2021,Full Stack Developer,"sql, react, python, mongodb",10.5,1123,"sql, docker, react, python",4,Mid
2023,AI Engineer,"pytorch, tensorflow, transformers",17.1,347,"transformers, tensorflow, pytorch, deep learning",3,Mid
2021,Full Stack Developer,"docker, rest api, sql",17.67,1422,"sql, rest api, docker, react",3,Senior
2021,Data Scientist,"numpy, scikit-learn, pandas, python",13.31,880,"machine learning, python, pandas, statistics",4,Mid
2017,AI Engineer,"pytorch, deep learning, nlp",17.18,345,"nlp, pytorch, transformers",3,Mid
2017,Frontend Developer,"webpack, typescript, css",3.88,680,"webpack, css, react",3,Fresher
2021,Data Scientist,"numpy, machine learning, statistics, scikit-learn",13.38,494,"scikit-learn, numpy, sql",4,Mid
2020,Data Scientist,"machine learning, numpy, python",22.42,822,"machine learning, numpy, python",3,Senior
2018,Data Analyst,"statistics, python, sql",4.49,535,"sql, pandas, excel, python",3,Fresher
2020,DevOps Engineer,"ci/cd, aws, git",12.3,312,"docker, git, ci/cd, aws",3,Mid
2021,DevOps Engineer,"git, linux, kubernetes",20.3,379,"git, kubernetes, linux",3,Senior
2022,AI Engineer,"huggingface, pytorch, nlp, computer vision",8.94,384,"deep learning, nlp, computer vision",4,Fresher
2022,Backend Developer,"sql, postgresql, java, redis",15.18,800,"postgresql, python, redis, sql",4,Senior
2024,ML Engineer,"scikit-learn, python, machine learning",14.77,611,"scikit-learn, python, pytorch",3,Mid
2016,DevOps Engineer,"kubernetes, ansible, terraform",11.85,771,"terraform, kubernetes, ansible, linux",3,Mid
2020,Data Analyst,"excel, pandas, tableau, python",7.37,1013,"sql, excel, python",4,Mid
2020,DevOps Engineer,"aws, docker, ci/cd",5.7,783,"terraform, docker, ansible, aws",3,Fresher
2018,Data Scientist,"statistics, machine learning, scikit-learn",13.31,603,"machine learning, sql, numpy, scikit-learn",3,Mid
2015,Frontend Developer,"html, javascript, css",8.35,534,"html, react, javascript",3,Mid
2017,DevOps Engineer,"linux, docker, ansible",11.78,638,"terraform, kubernetes, docker, linux",3,Mid
2017,Data Analyst,"data visualization, pandas, sql",11.61,823,"statistics, data visualization, pandas, sql",3,Senior
2019,Full Stack Developer,"javascript, nodejs, rest api, mongodb",11.45,929,"javascript, nodejs, python, sql",4,Mid
2025,DevOps Engineer,"docker, aws, git, ci/cd",12.34,736,"ci/cd, aws, kubernetes",4,Mid
2017,AI Engineer,"tensorflow, pytorch, transformers",9.07,475,"transformers, python, nlp",3,Fresher
2025,DevOps Engineer,"kubernetes, ansible, git",5.5,746,"docker, aws, ansible",3,Fresher
2016,Backend Developer,"python, rest api, postgresql",9.21,897,"docker, rest api, python, redis",3,Mid
2017,AI Engineer,"nlp, deep learning, huggingface, transformers",8.76,225,"python, nlp, transformers, pytorch",4,Fresher
2017,AI Engineer,"tensorflow, pytorch, python",17.23,481,"tensorflow, deep learning, python, huggingface",3,Mid
2023,AI Engineer,"transformers, deep learning, computer vision, pytorch",27.76,549,"computer vision, deep learning, transformers, pytorch",4,Senior
2018,Data Scientist,"pandas, sql, matplotlib",21.73,429,"machine learning, sql, matplotlib, pandas",3,Senior
